销售订单行号,产品编码,产品名称,母件编码,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性,任务号,前置任务号,后置任务号,开始时间,完成时间,设备编号
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001365,光纤，黄,套塑子工序,30.240000000000002,半成品,0,0,0,270,300,TS11
5000224096-60,8000284363,成品3,8000032881,套管，本,8000224609,常规料,套塑子工序,105.99,原材料,0,0,0,270,300,TS11
5000224096-60,8000284363,成品3,8000032881,套管，本,8000225972,填充料,套塑子工序,42.9,原材料,0,0,0,270,300,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,30.240000000000002,半成品,0,0,0,330,360,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,30.240000000000002,半成品,0,0,0,330,360,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,30.240000000000002,半成品,0,0,0,330,360,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,30.240000000000002,半成品,0,0,0,330,360,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,30.240000000000002,半成品,0,0,0,330,360,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,30.240000000000002,半成品,0,0,0,330,360,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,88.08000000000001,原材料,0,0,0,330,360,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,40.26,原材料,0,0,0,330,360,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,480,540,TS11
7000007355-10,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,着色子工序,0.26820211238837993,原材料,0,0,0,0,0.26140556762999995,ZS20
7000007355-10,8000269602,成品5,8000001353,光纤，黑,8000225744,"墨,黑",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS20
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,55.495000000000005,原材料,0,0,0,65,120,ZS20
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.33,原材料,0,0,0,65,120,ZS20
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,着色子工序,55.495000000000005,原材料,0,0,0,125,180,ZS20
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.33,原材料,0,0,0,125,180,ZS20
5000221032-10,8000286138,成品1,8000001293,光纤，绿,8000000002,原纤,着色子工序,55.44,原材料,0,0,0,185,240,ZS20
5000221032-10,8000286138,成品1,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.33,原材料,0,0,0,185,240,ZS20
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,55.495000000000005,原材料,0,0,0,245,300,ZS20
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.33,原材料,0,0,0,245,300,ZS20
7000007355-10,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,着色子工序,0.26794070682074994,原材料,0,0,0,0,0.26140556762999995,ZS21
7000007355-10,8000269602,成品5,8000001401,光纤，青绿,8000225748,"墨,青绿",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS21
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,55.495000000000005,原材料,0,0,0,65,120,ZS21
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.33,原材料,0,0,0,65,120,ZS21
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,着色子工序,55.495000000000005,原材料,0,0,0,125,180,ZS21
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.33,原材料,0,0,0,125,180,ZS21
5000221032-10,8000286138,成品1,8000001293,光纤，绿,8000000002,原纤,着色子工序,38.62906100121601,原材料,0,0,0,185,223.32248115200002,ZS21
5000221032-10,8000286138,成品1,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.22993488691200006,原材料,0,0,0,185,223.32248115200002,ZS21
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,55.495000000000005,原材料,0,0,0,245,300,ZS21
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.33,原材料,0,0,0,245,300,ZS21
7000007355-10,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,着色子工序,0.26820211238837993,原材料,0,0,0,0,0.26140556762999995,ZS22
7000007355-10,8000269602,成品5,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS22
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,60,120,ZS22
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.36,原材料,0,0,0,60,120,ZS22
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,着色子工序,55.495000000000005,原材料,0,0,0,125,180,ZS22
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.33,原材料,0,0,0,125,180,ZS22
5000221032-10,8000286138,成品1,8000001293,光纤，绿,8000000002,原纤,着色子工序,5.04,原材料,0,0,0,185,190.0,ZS22
5000221032-10,8000286138,成品1,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.03,原材料,0,0,0,185,190.0,ZS22
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,47.55887919269216,原材料,0,0,0,245,292.13466718800015,ZS22
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.2828080031280009,原材料,0,0,0,245,292.13466718800015,ZS22
7000007355-10,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,着色子工序,0.26820211238837993,原材料,0,0,0,0,0.26140556762999995,ZS23
7000007355-10,8000269602,成品5,8000001305,光纤，棕,8000225740,"墨,棕",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS23
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,27.378879192692157,原材料,0,0,0,65,92.13466718800015,ZS23
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.16280800312800092,原材料,0,0,0,65,92.13466718800015,ZS23
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,着色子工序,55.495000000000005,原材料,0,0,0,125,180,ZS23
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.33,原材料,0,0,0,125,180,ZS23
5000221032-40,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,55.44,原材料,0,0,0,185,240,ZS23
5000221032-40,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.33,原材料,0,0,0,185,240,ZS23
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,5.045000000000001,原材料,0,0,0,245,250.0,ZS23
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.03,原材料,0,0,0,245,250.0,ZS23
7000007355-10,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,着色子工序,0.15776594846375291,原材料,0,0,0,0,0.1537679809588235,ZS01
7000007355-10,8000269602,成品5,8000001389,光纤，粉红,8000225747,"墨,粉红",着色子工序,0.0009226078857529409,原材料,0,0,0,0,0.1537679809588235,ZS01
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,2.96764705882353,原材料,0,0,0,65,67.94117647058823,ZS01
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.017647058823529415,原材料,0,0,0,65,67.94117647058823,ZS01
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,着色子工序,25.898458348642446,原材料,0,0,0,125,150.66745128705892,ZS01
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.15400470772235347,原材料,0,0,0,125,150.66745128705892,ZS01
5000221032-40,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,20.64768294189177,原材料,0,0,0,185,205.48381244235296,ZS01
5000221032-40,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.12290287465411767,原材料,0,0,0,185,205.48381244235296,ZS01
5000221032-40,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,53.259447647774124,原材料,0,0,0,245,297.83675361882354,ZS01
5000221032-40,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.3170205217129412,原材料,0,0,0,245,297.83675361882354,ZS01
7000007355-10,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,着色子工序,0.26820211238837993,原材料,0,0,0,0,0.26140556762999995,ZS24
7000007355-10,8000269602,成品5,8000001281,光纤，橙,8000225738,"墨,橙",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS24
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,55.44,原材料,0,0,0,65,120,ZS24
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.33,原材料,0,0,0,65,120,ZS24
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,着色子工序,3.5315000000000003,原材料,0,0,0,125,128.5,ZS24
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.021,原材料,0,0,0,125,128.5,ZS24
5000221032-40,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,3.528,原材料,0,0,0,185,188.5,ZS24
5000221032-40,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.021,原材料,0,0,0,185,188.5,ZS24
5000221032-40,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,3.528,原材料,0,0,0,245,248.5,ZS24
5000221032-40,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.021,原材料,0,0,0,245,248.5,ZS24
7000007355-10,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,着色子工序,0.15776594846375291,原材料,0,0,0,0,0.1537679809588235,ZS02
7000007355-10,8000269602,成品5,8000001317,光纤，灰,8000225741,"墨,灰",着色子工序,0.0009226078857529409,原材料,0,0,0,0,0.1537679809588235,ZS02
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,20.64768294189177,原材料,0,0,0,65,85.48381244235294,ZS02
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.12290287465411767,原材料,0,0,0,65,85.48381244235294,ZS02
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,着色子工序,2.96764705882353,原材料,0,0,0,125,127.94117647058823,ZS02
5000227010-150,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.017647058823529415,原材料,0,0,0,125,127.94117647058823,ZS02
5000221032-40,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,2.9647058823529413,原材料,0,0,0,185,187.94117647058823,ZS02
5000221032-40,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.017647058823529415,原材料,0,0,0,185,187.94117647058823,ZS02
5000221032-40,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,2.9647058823529413,原材料,0,0,0,245,247.94117647058823,ZS02
5000221032-40,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.017647058823529415,原材料,0,0,0,245,247.94117647058823,ZS02
7000007355-10,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,着色子工序,0.22350176032364996,原材料,0,0,0,0,0.21783797302499996,ZS25
7000007355-10,8000269602,成品5,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.0013070278381499998,原材料,0,0,0,0,0.21783797302499996,ZS25
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,2.1000000000000005,原材料,0,0,0,65,67.08333333333333,ZS25
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.012500000000000004,原材料,0,0,0,65,67.08333333333333,ZS25
5000224096-60,8000284363,成品3,8000001269,光纤，蓝,8000000002,原纤,着色子工序,55.44,原材料,0,0,0,125,180,ZS25
5000224096-60,8000284363,成品3,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.33,原材料,0,0,0,125,180,ZS25
5000224096-60,8000284363,成品3,8000001293,光纤，绿,8000000002,原纤,着色子工序,55.44,原材料,0,0,0,185,240,ZS25
5000224096-60,8000284363,成品3,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.33,原材料,0,0,0,185,240,ZS25
5000221032-10,8000286138,成品1,8000001365,光纤，黄,8000000002,原纤,着色子工序,55.44,原材料,0,0,0,245,300,ZS25
5000221032-10,8000286138,成品1,8000001365,光纤，黄,8000225745,"墨,黄",着色子工序,0.33,原材料,0,0,0,245,300,ZS25
